  0%|          | 0/21560 [00:00<?, ?it/s]/mnt/fast/nobackup/users/yc01815/anaconda3/envs/llasa/lib/python3.9/site-packages/torch/utils/data/dataloader.py:557: UserWarning: This DataLoader will create 4 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
{'loss': 3.1172, 'grad_norm': 23.341388702392578, 'learning_rate': 9.353307211507991e-06, 'epoch': 1.98}
{'loss': 3.1976, 'grad_norm': 22.23072052001953, 'learning_rate': 9.349811367223062e-06, 'epoch': 1.98}
{'loss': 3.1435, 'grad_norm': 24.03386688232422, 'learning_rate': 9.346306835205652e-06, 'epoch': 1.98}
{'loss': 3.1869, 'grad_norm': 24.120553970336914, 'learning_rate': 9.342793623364315e-06, 'epoch': 1.99}
{'loss': 3.1242, 'grad_norm': 26.234819412231445, 'learning_rate': 9.339271739627192e-06, 'epoch': 1.99}
{'loss': 3.1603, 'grad_norm': 23.111238479614258, 'learning_rate': 9.335741191941989e-06, 'epoch': 2.0}
{'loss': 2.5835, 'grad_norm': 23.97289276123047, 'learning_rate': 9.33220198827597e-06, 'epoch': 2.0}
{'loss': 2.3967, 'grad_norm': 24.256671905517578, 'learning_rate': 9.328654136615933e-06, 'epoch': 2.01}
{'loss': 2.3222, 'grad_norm': 24.685998916625977, 'learning_rate': 9.325097644968184e-06, 'epoch': 2.01}
{'loss': 2.3689, 'grad_norm': 23.044879913330078, 'learning_rate': 9.321532521358533e-06, 'epoch': 2.02}
{'loss': 2.4003, 'grad_norm': 22.071861267089844, 'learning_rate': 9.317958773832272e-06, 'epoch': 2.02}
{'loss': 2.4416, 'grad_norm': 25.211118698120117, 'learning_rate': 9.314376410454141e-06, 'epoch': 2.03}
{'loss': 2.2873, 'grad_norm': 24.2507266998291, 'learning_rate': 9.31078543930834e-06, 'epoch': 2.03}
{'loss': 2.3589, 'grad_norm': 22.7332763671875, 'learning_rate': 9.307185868498482e-06, 'epoch': 2.04}
{'loss': 2.3946, 'grad_norm': 23.954557418823242, 'learning_rate': 9.303577706147593e-06, 'epoch': 2.04}
{'eval_loss': 3.3104307651519775, 'eval_runtime': 24.3018, 'eval_samples_per_second': 41.149, 'eval_steps_per_second': 5.144, 'epoch': 2.04}
{'loss': 2.3097, 'grad_norm': 25.067049026489258, 'learning_rate': 9.299960960398082e-06, 'epoch': 2.05}
{'loss': 2.354, 'grad_norm': 25.772302627563477, 'learning_rate': 9.296335639411731e-06, 'epoch': 2.05}
{'loss': 2.3245, 'grad_norm': 23.51824378967285, 'learning_rate': 9.292701751369674e-06, 'epoch': 2.05}
{'loss': 2.3199, 'grad_norm': 25.227407455444336, 'learning_rate': 9.289059304472378e-06, 'epoch': 2.06}
{'loss': 2.3407, 'grad_norm': 24.604812622070312, 'learning_rate': 9.285408306939623e-06, 'epoch': 2.06}
{'loss': 2.3034, 'grad_norm': 23.203927993774414, 'learning_rate': 9.281748767010486e-06, 'epoch': 2.07}
{'loss': 2.2983, 'grad_norm': 23.81690788269043, 'learning_rate': 9.278080692943316e-06, 'epoch': 2.07}
{'loss': 2.3533, 'grad_norm': 23.339252471923828, 'learning_rate': 9.27440409301573e-06, 'epoch': 2.08}
{'loss': 2.3373, 'grad_norm': 23.414175033569336, 'learning_rate': 9.270718975524581e-06, 'epoch': 2.08}
{'loss': 2.3048, 'grad_norm': 23.88518714904785, 'learning_rate': 9.26702534878594e-06, 'epoch': 2.09}
{'loss': 2.325, 'grad_norm': 24.033334732055664, 'learning_rate': 9.263323221135082e-06, 'epoch': 2.09}
{'loss': 2.294, 'grad_norm': 23.563623428344727, 'learning_rate': 9.25961260092647e-06, 'epoch': 2.1}
{'loss': 2.2854, 'grad_norm': 24.655242919921875, 'learning_rate': 9.25589349653373e-06, 'epoch': 2.1}
{'loss': 2.2524, 'grad_norm': 25.25580406188965, 'learning_rate': 9.252165916349628e-06, 'epoch': 2.11}
{'loss': 2.2406, 'grad_norm': 25.88240623474121, 'learning_rate': 9.248429868786063e-06, 'epoch': 2.11}
{'loss': 2.2659, 'grad_norm': 23.816158294677734, 'learning_rate': 9.244685362274045e-06, 'epoch': 2.11}
{'loss': 2.2783, 'grad_norm': 29.16788101196289, 'learning_rate': 9.240932405263663e-06, 'epoch': 2.12}
{'loss': 2.2892, 'grad_norm': 24.522974014282227, 'learning_rate': 9.237171006224085e-06, 'epoch': 2.12}
{'loss': 2.2419, 'grad_norm': 25.366783142089844, 'learning_rate': 9.233401173643528e-06, 'epoch': 2.13}
{'loss': 2.2054, 'grad_norm': 24.731990814208984, 'learning_rate': 9.229622916029235e-06, 'epoch': 2.13}
{'eval_loss': 3.1308603286743164, 'eval_runtime': 24.287, 'eval_samples_per_second': 41.174, 'eval_steps_per_second': 5.147, 'epoch': 2.13}
{'loss': 2.2106, 'grad_norm': 23.70395851135254, 'learning_rate': 9.225836241907467e-06, 'epoch': 2.14}
{'loss': 2.2256, 'grad_norm': 24.08614158630371, 'learning_rate': 9.222041159823479e-06, 'epoch': 2.14}
{'loss': 2.2648, 'grad_norm': 24.95564842224121, 'learning_rate': 9.218237678341496e-06, 'epoch': 2.15}
{'loss': 2.2649, 'grad_norm': 25.089344024658203, 'learning_rate': 9.214425806044699e-06, 'epoch': 2.15}
{'loss': 2.2064, 'grad_norm': 24.826705932617188, 'learning_rate': 9.210605551535207e-06, 'epoch': 2.16}
{'loss': 2.1683, 'grad_norm': 28.758502960205078, 'learning_rate': 9.20677692343405e-06, 'epoch': 2.16}
{'loss': 2.2069, 'grad_norm': 25.514129638671875, 'learning_rate': 9.202939930381158e-06, 'epoch': 2.17}
{'loss': 2.2073, 'grad_norm': 24.786991119384766, 'learning_rate': 9.199094581035339e-06, 'epoch': 2.17}
{'loss': 2.2766, 'grad_norm': 25.325668334960938, 'learning_rate': 9.195240884074253e-06, 'epoch': 2.18}
{'loss': 2.2508, 'grad_norm': 24.752031326293945, 'learning_rate': 9.1913788481944e-06, 'epoch': 2.18}
{'loss': 2.1426, 'grad_norm': 25.58450698852539, 'learning_rate': 9.187508482111104e-06, 'epoch': 2.18}
{'loss': 2.1657, 'grad_norm': 25.810396194458008, 'learning_rate': 9.18362979455848e-06, 'epoch': 2.19}
{'loss': 2.0772, 'grad_norm': 27.39714241027832, 'learning_rate': 9.179742794289423e-06, 'epoch': 2.19}
{'loss': 2.1538, 'grad_norm': 25.1273136138916, 'learning_rate': 9.175847490075589e-06, 'epoch': 2.2}
{'loss': 2.1543, 'grad_norm': 28.200397491455078, 'learning_rate': 9.171943890707374e-06, 'epoch': 2.2}
{'loss': 2.1831, 'grad_norm': 26.973758697509766, 'learning_rate': 9.168032004993891e-06, 'epoch': 2.21}
{'loss': 2.136, 'grad_norm': 25.461084365844727, 'learning_rate': 9.164111841762953e-06, 'epoch': 2.21}
{'loss': 2.1348, 'grad_norm': 26.358474731445312, 'learning_rate': 9.160183409861055e-06, 'epoch': 2.22}
{'loss': 2.0965, 'grad_norm': 25.49212074279785, 'learning_rate': 9.156246718153347e-06, 'epoch': 2.22}
{'loss': 2.0982, 'grad_norm': 27.148820877075195, 'learning_rate': 9.152301775523622e-06, 'epoch': 2.23}
{'eval_loss': 2.9544951915740967, 'eval_runtime': 24.3563, 'eval_samples_per_second': 41.057, 'eval_steps_per_second': 5.132, 'epoch': 2.23}
{'loss': 2.1069, 'grad_norm': 28.982776641845703, 'learning_rate': 9.148348590874293e-06, 'epoch': 2.23}
{'loss': 2.1448, 'grad_norm': 26.262271881103516, 'learning_rate': 9.14438717312637e-06, 'epoch': 2.24}
{'loss': 2.0797, 'grad_norm': 25.8004093170166, 'learning_rate': 9.140417531219445e-06, 'epoch': 2.24}
{'loss': 2.0461, 'grad_norm': 24.374916076660156, 'learning_rate': 9.136439674111667e-06, 'epoch': 2.24}
{'loss': 2.1215, 'grad_norm': 25.92772674560547, 'learning_rate': 9.132453610779723e-06, 'epoch': 2.25}
{'loss': 2.0786, 'grad_norm': 29.671527862548828, 'learning_rate': 9.128459350218823e-06, 'epoch': 2.25}
{'loss': 2.0448, 'grad_norm': 24.792390823364258, 'learning_rate': 9.124456901442673e-06, 'epoch': 2.26}
{'loss': 2.085, 'grad_norm': 26.09375, 'learning_rate': 9.120446273483456e-06, 'epoch': 2.26}
{'loss': 2.092, 'grad_norm': 25.67932891845703, 'learning_rate': 9.116427475391814e-06, 'epoch': 2.27}
{'loss': 2.0072, 'grad_norm': 25.75208282470703, 'learning_rate': 9.112400516236823e-06, 'epoch': 2.27}
{'loss': 2.0048, 'grad_norm': 25.401569366455078, 'learning_rate': 9.10836540510598e-06, 'epoch': 2.28}
{'loss': 2.0444, 'grad_norm': 24.730756759643555, 'learning_rate': 9.104322151105183e-06, 'epoch': 2.28}
{'loss': 2.0857, 'grad_norm': 27.33867645263672, 'learning_rate': 9.10027076335869e-06, 'epoch': 2.29}
{'loss': 2.1391, 'grad_norm': 27.063302993774414, 'learning_rate': 9.09621125100913e-06, 'epoch': 2.29}
{'loss': 2.0276, 'grad_norm': 27.295166015625, 'learning_rate': 9.092143623217457e-06, 'epoch': 2.3}
{'loss': 1.987, 'grad_norm': 24.546648025512695, 'learning_rate': 9.088067889162945e-06, 'epoch': 2.3}
{'loss': 1.9878, 'grad_norm': 26.695526123046875, 'learning_rate': 9.083984058043156e-06, 'epoch': 2.3}
{'loss': 2.0357, 'grad_norm': 25.067405700683594, 'learning_rate': 9.079892139073925e-06, 'epoch': 2.31}
{'loss': 1.9276, 'grad_norm': 26.40688705444336, 'learning_rate': 9.075792141489344e-06, 'epoch': 2.31}
{'loss': 2.0655, 'grad_norm': 25.138967514038086, 'learning_rate': 9.07168407454173e-06, 'epoch': 2.32}
{'eval_loss': 2.7350239753723145, 'eval_runtime': 24.3704, 'eval_samples_per_second': 41.033, 'eval_steps_per_second': 5.129, 'epoch': 2.32}
{'loss': 2.0684, 'grad_norm': 24.478565216064453, 'learning_rate': 9.067567947501611e-06, 'epoch': 2.32}
{'loss': 1.9383, 'grad_norm': 25.21759033203125, 'learning_rate': 9.063443769657707e-06, 'epoch': 2.33}
{'loss': 1.9861, 'grad_norm': 26.930784225463867, 'learning_rate': 9.059311550316901e-06, 'epoch': 2.33}
{'loss': 2.0171, 'grad_norm': 26.168312072753906, 'learning_rate': 9.055171298804226e-06, 'epoch': 2.34}
{'loss': 1.971, 'grad_norm': 25.829540252685547, 'learning_rate': 9.05102302446284e-06, 'epoch': 2.34}
{'loss': 1.9335, 'grad_norm': 25.07158088684082, 'learning_rate': 9.04686673665401e-06, 'epoch': 2.35}
{'loss': 1.9494, 'grad_norm': 25.20299530029297, 'learning_rate': 9.042702444757076e-06, 'epoch': 2.35}
{'loss': 1.8827, 'grad_norm': 25.04568099975586, 'learning_rate': 9.038530158169454e-06, 'epoch': 2.36}
{'loss': 1.9627, 'grad_norm': 27.536178588867188, 'learning_rate': 9.034349886306592e-06, 'epoch': 2.36}
{'loss': 1.9665, 'grad_norm': 27.107248306274414, 'learning_rate': 9.030161638601961e-06, 'epoch': 2.37}
{'loss': 1.8693, 'grad_norm': 27.60170555114746, 'learning_rate': 9.025965424507033e-06, 'epoch': 2.37}
{'loss': 1.9326, 'grad_norm': 25.5780086517334, 'learning_rate': 9.021761253491251e-06, 'epoch': 2.37}
{'loss': 1.966, 'grad_norm': 28.931495666503906, 'learning_rate': 9.017549135042023e-06, 'epoch': 2.38}
{'loss': 1.8588, 'grad_norm': 27.696001052856445, 'learning_rate': 9.013329078664682e-06, 'epoch': 2.38}
{'loss': 1.8183, 'grad_norm': 26.268461227416992, 'learning_rate': 9.009101093882483e-06, 'epoch': 2.39}
{'loss': 1.8971, 'grad_norm': 25.467010498046875, 'learning_rate': 9.004865190236568e-06, 'epoch': 2.39}
{'loss': 1.8644, 'grad_norm': 26.391796112060547, 'learning_rate': 9.00062137728595e-06, 'epoch': 2.4}
{'loss': 1.8373, 'grad_norm': 26.87698745727539, 'learning_rate': 8.99636966460749e-06, 'epoch': 2.4}
{'loss': 1.8645, 'grad_norm': 26.70000457763672, 'learning_rate': 8.992110061795877e-06, 'epoch': 2.41}
{'loss': 1.8229, 'grad_norm': 28.817930221557617, 'learning_rate': 8.987842578463608e-06, 'epoch': 2.41}
{'eval_loss': 2.572094440460205, 'eval_runtime': 24.2947, 'eval_samples_per_second': 41.161, 'eval_steps_per_second': 5.145, 'epoch': 2.41}
{'loss': 1.879, 'grad_norm': 28.221370697021484, 'learning_rate': 8.983567224240958e-06, 'epoch': 2.42}
{'loss': 1.8355, 'grad_norm': 27.300994873046875, 'learning_rate': 8.979284008775968e-06, 'epoch': 2.42}
{'loss': 1.7536, 'grad_norm': 24.052696228027344, 'learning_rate': 8.974992941734418e-06, 'epoch': 2.43}
{'loss': 1.8146, 'grad_norm': 28.114904403686523, 'learning_rate': 8.970694032799807e-06, 'epoch': 2.43}
{'loss': 1.8368, 'grad_norm': 27.36843490600586, 'learning_rate': 8.96638729167333e-06, 'epoch': 2.43}
{'loss': 1.8976, 'grad_norm': 26.876554489135742, 'learning_rate': 8.962072728073855e-06, 'epoch': 2.44}
{'loss': 1.7875, 'grad_norm': 25.471187591552734, 'learning_rate': 8.957750351737905e-06, 'epoch': 2.44}
{'loss': 1.8287, 'grad_norm': 25.772798538208008, 'learning_rate': 8.953420172419634e-06, 'epoch': 2.45}
{'loss': 1.7823, 'grad_norm': 27.220054626464844, 'learning_rate': 8.949082199890802e-06, 'epoch': 2.45}
{'loss': 1.7516, 'grad_norm': 27.9110050201416, 'learning_rate': 8.94473644394076e-06, 'epoch': 2.46}
{'loss': 1.8324, 'grad_norm': 26.088584899902344, 'learning_rate': 8.94038291437642e-06, 'epoch': 2.46}
{'loss': 1.7758, 'grad_norm': 27.343223571777344, 'learning_rate': 8.936021621022236e-06, 'epoch': 2.47}
{'loss': 1.7708, 'grad_norm': 26.222658157348633, 'learning_rate': 8.931652573720186e-06, 'epoch': 2.47}
{'loss': 1.7714, 'grad_norm': 27.451892852783203, 'learning_rate': 8.92727578232974e-06, 'epoch': 2.48}
{'loss': 1.7823, 'grad_norm': 24.320959091186523, 'learning_rate': 8.922891256727852e-06, 'epoch': 2.48}
{'loss': 1.6703, 'grad_norm': 26.961395263671875, 'learning_rate': 8.918499006808923e-06, 'epoch': 2.49}
{'loss': 1.7193, 'grad_norm': 25.296491622924805, 'learning_rate': 8.914099042484788e-06, 'epoch': 2.49}
{'loss': 1.7313, 'grad_norm': 26.910598754882812, 'learning_rate': 8.909691373684691e-06, 'epoch': 2.5}
{'loss': 1.6791, 'grad_norm': 28.028778076171875, 'learning_rate': 8.905276010355258e-06, 'epoch': 2.5}
{'loss': 1.7052, 'grad_norm': 27.096410751342773, 'learning_rate': 8.900852962460484e-06, 'epoch': 2.5}
{'eval_loss': 2.381664514541626, 'eval_runtime': 24.2839, 'eval_samples_per_second': 41.18, 'eval_steps_per_second': 5.147, 'epoch': 2.5}
{'loss': 1.744, 'grad_norm': 26.896657943725586, 'learning_rate': 8.896422239981705e-06, 'epoch': 2.51}
{'loss': 1.6689, 'grad_norm': 26.579946517944336, 'learning_rate': 8.891983852917576e-06, 'epoch': 2.51}
{'loss': 1.7692, 'grad_norm': 26.802536010742188, 'learning_rate': 8.887537811284044e-06, 'epoch': 2.52}
{'loss': 1.6489, 'grad_norm': 27.33104705810547, 'learning_rate': 8.883084125114336e-06, 'epoch': 2.52}
{'loss': 1.6825, 'grad_norm': 26.267436981201172, 'learning_rate': 8.878622804458925e-06, 'epoch': 2.53}
{'loss': 1.6701, 'grad_norm': 24.640254974365234, 'learning_rate': 8.874153859385515e-06, 'epoch': 2.53}
{'loss': 1.7376, 'grad_norm': 26.32537269592285, 'learning_rate': 8.869677299979022e-06, 'epoch': 2.54}
{'loss': 1.5629, 'grad_norm': 28.393461227416992, 'learning_rate': 8.865193136341529e-06, 'epoch': 2.54}
{'loss': 1.6412, 'grad_norm': 27.080848693847656, 'learning_rate': 8.860701378592293e-06, 'epoch': 2.55}
{'loss': 1.6584, 'grad_norm': 29.153484344482422, 'learning_rate': 8.856202036867704e-06, 'epoch': 2.55}
{'loss': 1.6484, 'grad_norm': 27.637847900390625, 'learning_rate': 8.851695121321266e-06, 'epoch': 2.56}
{'loss': 1.6407, 'grad_norm': 27.28937530517578, 'learning_rate': 8.847180642123576e-06, 'epoch': 2.56}
{'loss': 1.7197, 'grad_norm': 26.386886596679688, 'learning_rate': 8.842658609462297e-06, 'epoch': 2.56}
{'loss': 1.6684, 'grad_norm': 27.044214248657227, 'learning_rate': 8.838129033542142e-06, 'epoch': 2.57}
{'loss': 1.6185, 'grad_norm': 26.02574348449707, 'learning_rate': 8.833591924584843e-06, 'epoch': 2.57}
{'loss': 1.6188, 'grad_norm': 27.197906494140625, 'learning_rate': 8.82904729282913e-06, 'epoch': 2.58}
{'loss': 1.6254, 'grad_norm': 27.512311935424805, 'learning_rate': 8.824495148530717e-06, 'epoch': 2.58}
{'loss': 1.5688, 'grad_norm': 25.96773910522461, 'learning_rate': 8.81993550196226e-06, 'epoch': 2.59}
{'loss': 1.5612, 'grad_norm': 27.17397689819336, 'learning_rate': 8.815368363413358e-06, 'epoch': 2.59}
{'loss': 1.5933, 'grad_norm': 27.05680274963379, 'learning_rate': 8.810793743190506e-06, 'epoch': 2.6}
{'eval_loss': 2.192615032196045, 'eval_runtime': 24.3272, 'eval_samples_per_second': 41.106, 'eval_steps_per_second': 5.138, 'epoch': 2.6}
{'loss': 1.6058, 'grad_norm': 26.974163055419922, 'learning_rate': 8.806211651617085e-06, 'epoch': 2.6}
{'loss': 1.5747, 'grad_norm': 25.84050178527832, 'learning_rate': 8.801622099033345e-06, 'epoch': 2.61}
{'loss': 1.6016, 'grad_norm': 26.419185638427734, 'learning_rate': 8.797025095796359e-06, 'epoch': 2.61}
{'loss': 1.55, 'grad_norm': 25.23189353942871, 'learning_rate': 8.792420652280026e-06, 'epoch': 2.62}
{'loss': 1.5647, 'grad_norm': 25.404315948486328, 'learning_rate': 8.787808778875026e-06, 'epoch': 2.62}
{'loss': 1.5374, 'grad_norm': 28.98201560974121, 'learning_rate': 8.783189485988813e-06, 'epoch': 2.62}
{'loss': 1.5772, 'grad_norm': 26.611845016479492, 'learning_rate': 8.77856278404558e-06, 'epoch': 2.63}
{'loss': 1.5704, 'grad_norm': 27.280256271362305, 'learning_rate': 8.773928683486241e-06, 'epoch': 2.63}
{'loss': 1.5437, 'grad_norm': 27.459413528442383, 'learning_rate': 8.769287194768405e-06, 'epoch': 2.64}
{'loss': 1.4965, 'grad_norm': 27.203100204467773, 'learning_rate': 8.764638328366355e-06, 'epoch': 2.64}
{'loss': 1.5112, 'grad_norm': 25.9869384765625, 'learning_rate': 8.759982094771025e-06, 'epoch': 2.65}
{'loss': 1.4801, 'grad_norm': 25.907787322998047, 'learning_rate': 8.755318504489965e-06, 'epoch': 2.65}
{'loss': 1.483, 'grad_norm': 27.377992630004883, 'learning_rate': 8.750647568047344e-06, 'epoch': 2.66}
{'loss': 1.4507, 'grad_norm': 24.320863723754883, 'learning_rate': 8.745969295983889e-06, 'epoch': 2.66}
{'loss': 1.4766, 'grad_norm': 26.81600570678711, 'learning_rate': 8.741283698856895e-06, 'epoch': 2.67}
{'loss': 1.5444, 'grad_norm': 25.31577491760254, 'learning_rate': 8.73659078724018e-06, 'epoch': 2.67}
{'loss': 1.5006, 'grad_norm': 25.399913787841797, 'learning_rate': 8.731890571724074e-06, 'epoch': 2.68}
{'loss': 1.4787, 'grad_norm': 25.17198944091797, 'learning_rate': 8.727183062915383e-06, 'epoch': 2.68}
{'loss': 1.4623, 'grad_norm': 26.06443977355957, 'learning_rate': 8.722468271437377e-06, 'epoch': 2.69}
{'loss': 1.491, 'grad_norm': 25.688215255737305, 'learning_rate': 8.717746207929757e-06, 'epoch': 2.69}
{'eval_loss': 2.020761251449585, 'eval_runtime': 24.2883, 'eval_samples_per_second': 41.172, 'eval_steps_per_second': 5.147, 'epoch': 2.69}
{'loss': 1.451, 'grad_norm': 24.217199325561523, 'learning_rate': 8.713016883048636e-06, 'epoch': 2.69}
{'loss': 1.5156, 'grad_norm': 26.79033088684082, 'learning_rate': 8.708280307466515e-06, 'epoch': 2.7}
{'loss': 1.4622, 'grad_norm': 28.23065948486328, 'learning_rate': 8.703536491872253e-06, 'epoch': 2.7}
{'loss': 1.4966, 'grad_norm': 27.933950424194336, 'learning_rate': 8.698785446971053e-06, 'epoch': 2.71}
{'loss': 1.4275, 'grad_norm': 25.466434478759766, 'learning_rate': 8.694027183484427e-06, 'epoch': 2.71}
{'loss': 1.4761, 'grad_norm': 26.374725341796875, 'learning_rate': 8.68926171215018e-06, 'epoch': 2.72}
{'loss': 1.4236, 'grad_norm': 25.78468132019043, 'learning_rate': 8.684489043722383e-06, 'epoch': 2.72}
{'loss': 1.4181, 'grad_norm': 27.19843864440918, 'learning_rate': 8.679709188971343e-06, 'epoch': 2.73}
{'loss': 1.381, 'grad_norm': 26.56216812133789, 'learning_rate': 8.674922158683595e-06, 'epoch': 2.73}
{'loss': 1.4276, 'grad_norm': 25.11759376525879, 'learning_rate': 8.670127963661853e-06, 'epoch': 2.74}
{'loss': 1.396, 'grad_norm': 28.498432159423828, 'learning_rate': 8.665326614725011e-06, 'epoch': 2.74}
{'loss': 1.3936, 'grad_norm': 25.482206344604492, 'learning_rate': 8.660518122708102e-06, 'epoch': 2.75}
{'loss': 1.4211, 'grad_norm': 25.85430145263672, 'learning_rate': 8.655702498462277e-06, 'epoch': 2.75}
{'loss': 1.3712, 'grad_norm': 25.613344192504883, 'learning_rate': 8.650879752854786e-06, 'epoch': 2.75}
{'loss': 1.4011, 'grad_norm': 27.263011932373047, 'learning_rate': 8.646049896768947e-06, 'epoch': 2.76}
{'loss': 1.3952, 'grad_norm': 28.2542781829834, 'learning_rate': 8.641212941104124e-06, 'epoch': 2.76}
{'loss': 1.3663, 'grad_norm': 26.549644470214844, 'learning_rate': 8.636368896775704e-06, 'epoch': 2.77}
{'loss': 1.3952, 'grad_norm': 26.482973098754883, 'learning_rate': 8.63151777471507e-06, 'epoch': 2.77}
{'loss': 1.3343, 'grad_norm': 25.473316192626953, 'learning_rate': 8.626659585869575e-06, 'epoch': 2.78}
{'loss': 1.3122, 'grad_norm': 26.997323989868164, 'learning_rate': 8.621794341202521e-06, 'epoch': 2.78}
{'eval_loss': 1.8367854356765747, 'eval_runtime': 24.273, 'eval_samples_per_second': 41.198, 'eval_steps_per_second': 5.15, 'epoch': 2.78}
{'loss': 1.3484, 'grad_norm': 29.146175384521484, 'learning_rate': 8.616922051693136e-06, 'epoch': 2.79}
{'loss': 1.3547, 'grad_norm': 27.338302612304688, 'learning_rate': 8.61204272833654e-06, 'epoch': 2.79}
{'loss': 1.3499, 'grad_norm': 26.110870361328125, 'learning_rate': 8.607156382143726e-06, 'epoch': 2.8}
{'loss': 1.3073, 'grad_norm': 28.267566680908203, 'learning_rate': 8.602263024141545e-06, 'epoch': 2.8}
{'loss': 1.3235, 'grad_norm': 26.031173706054688, 'learning_rate': 8.597362665372657e-06, 'epoch': 2.81}
{'loss': 1.2707, 'grad_norm': 24.75018310546875, 'learning_rate': 8.59245531689553e-06, 'epoch': 2.81}
{'loss': 1.3282, 'grad_norm': 27.893146514892578, 'learning_rate': 8.587540989784402e-06, 'epoch': 2.82}
{'loss': 1.3382, 'grad_norm': 29.80644416809082, 'learning_rate': 8.582619695129264e-06, 'epoch': 2.82}
{'loss': 1.3193, 'grad_norm': 27.8570613861084, 'learning_rate': 8.577691444035823e-06, 'epoch': 2.82}
{'loss': 1.2342, 'grad_norm': 25.13199806213379, 'learning_rate': 8.57275624762549e-06, 'epoch': 2.83}
{'loss': 1.3215, 'grad_norm': 25.270082473754883, 'learning_rate': 8.567814117035346e-06, 'epoch': 2.83}
{'loss': 1.3068, 'grad_norm': 29.216812133789062, 'learning_rate': 8.56286506341812e-06, 'epoch': 2.84}
{'loss': 1.2777, 'grad_norm': 26.87997055053711, 'learning_rate': 8.55790909794217e-06, 'epoch': 2.84}
{'loss': 1.2495, 'grad_norm': 26.466955184936523, 'learning_rate': 8.552946231791443e-06, 'epoch': 2.85}
{'loss': 1.2478, 'grad_norm': 25.89373016357422, 'learning_rate': 8.547976476165466e-06, 'epoch': 2.85}
{'loss': 1.2625, 'grad_norm': 26.876108169555664, 'learning_rate': 8.542999842279307e-06, 'epoch': 2.86}
{'loss': 1.2223, 'grad_norm': 24.383163452148438, 'learning_rate': 8.53801634136356e-06, 'epoch': 2.86}
{'loss': 1.2858, 'grad_norm': 25.81887435913086, 'learning_rate': 8.533025984664315e-06, 'epoch': 2.87}
{'loss': 1.3053, 'grad_norm': 26.924541473388672, 'learning_rate': 8.528028783443131e-06, 'epoch': 2.87}
{'loss': 1.2805, 'grad_norm': 26.8301944732666, 'learning_rate': 8.523024748977015e-06, 'epoch': 2.88}
{'eval_loss': 1.6621769666671753, 'eval_runtime': 24.2865, 'eval_samples_per_second': 41.175, 'eval_steps_per_second': 5.147, 'epoch': 2.88}
{'loss': 1.1926, 'grad_norm': 27.263063430786133, 'learning_rate': 8.518013892558393e-06, 'epoch': 2.88}
{'loss': 1.2372, 'grad_norm': 27.124561309814453, 'learning_rate': 8.51299622549509e-06, 'epoch': 2.88}
{'loss': 1.2172, 'grad_norm': 24.12665367126465, 'learning_rate': 8.507971759110293e-06, 'epoch': 2.89}
{'loss': 1.1753, 'grad_norm': 26.972434997558594, 'learning_rate': 8.502940504742538e-06, 'epoch': 2.89}
{'loss': 1.2464, 'grad_norm': 26.604774475097656, 'learning_rate': 8.497902473745679e-06, 'epoch': 2.9}
{'loss': 1.1913, 'grad_norm': 26.215253829956055, 'learning_rate': 8.49285767748886e-06, 'epoch': 2.9}
{'loss': 1.2158, 'grad_norm': 25.687517166137695, 'learning_rate': 8.487806127356494e-06, 'epoch': 2.91}
{'loss': 1.1783, 'grad_norm': 24.856403350830078, 'learning_rate': 8.482747834748235e-06, 'epoch': 2.91}
{'loss': 1.1311, 'grad_norm': 26.908655166625977, 'learning_rate': 8.47768281107895e-06, 'epoch': 2.92}
{'loss': 1.2069, 'grad_norm': 25.21286964416504, 'learning_rate': 8.472611067778702e-06, 'epoch': 2.92}
{'loss': 1.186, 'grad_norm': 25.503511428833008, 'learning_rate': 8.467532616292711e-06, 'epoch': 2.93}
{'loss': 1.2014, 'grad_norm': 26.70510482788086, 'learning_rate': 8.462447468081338e-06, 'epoch': 2.93}
{'loss': 1.1317, 'grad_norm': 26.033552169799805, 'learning_rate': 8.457355634620057e-06, 'epoch': 2.94}
{'loss': 1.178, 'grad_norm': 24.370237350463867, 'learning_rate': 8.452257127399426e-06, 'epoch': 2.94}
{'loss': 1.1453, 'grad_norm': 27.990753173828125, 'learning_rate': 8.447151957925068e-06, 'epoch': 2.94}
{'loss': 1.1086, 'grad_norm': 24.894512176513672, 'learning_rate': 8.442040137717634e-06, 'epoch': 2.95}
{'loss': 1.1492, 'grad_norm': 24.86990737915039, 'learning_rate': 8.436921678312791e-06, 'epoch': 2.95}
{'loss': 1.1515, 'grad_norm': 22.995759963989258, 'learning_rate': 8.43179659126118e-06, 'epoch': 2.96}
{'loss': 1.1625, 'grad_norm': 25.820533752441406, 'learning_rate': 8.426664888128407e-06, 'epoch': 2.96}
{'loss': 1.1301, 'grad_norm': 26.41700553894043, 'learning_rate': 8.421526580495001e-06, 'epoch': 2.97}
{'eval_loss': 1.5153754949569702, 'eval_runtime': 24.2762, 'eval_samples_per_second': 41.193, 'eval_steps_per_second': 5.149, 'epoch': 2.97}
